"price","latitude","longitude","accommodates","bathrooms","bedrooms","minimum_nights","number_of_reviews","review_scores_rating","review_scores_location","review_scores_value"
75,51.45979,-0.23061,2,1,1,1,23,96,10,10
75,51.45948,-0.23021,3,1,1,1,10,100,10,10
32,51.57972,-0.23436,1,1,1,2,89,96,10,10
47,51.49515,-0.22808,2,1.5,1,2,26,91,9,9
36,51.53623,-0.21339,2,1,1,2,98,89,10,9
42,51.53822,-0.09984,2,1,1,6,131,97,10,10
55,51.5471,-0.19082,2,1,1,6,38,88,9,9
150,51.51477,-0.12629,2,1,1,4,41,91,10,9
47,51.5526,-0.07781,2,1.5,1,28,4,85,10,9
100,51.56643,-0.13329,4,1,2,6,5,100,9,10
125,51.52297,-0.08784,2,1,1,3,54,94,10,9
85,51.5184,-0.20581,2,1,1,2,23,95,10,9
44,51.58879,-0.15357,3,1,1,2,18,91,9,9
70,51.53436,-0.10485,2,1,1,2,86,95,10,9
83,51.4897,-0.15315,2,1,1,4,26,98,10,9
31,51.51789,-0.06526,2,1,3,21,10,94,10,9
50,51.52165,-0.03767,2,2,1,4,10,84,9,9
70,51.54637,-0.20558,2,1,1,3,96,92,10,10
45,51.5403,-0.2233,1,2,1,1,8,95,10,10
140,51.58735,-0.15517,7,2,4,4,17,95,9,9
75,51.56729,-0.13142,2,1,1,2,10,96,9,9
152,51.57448,-0.11135,6,1,2,3,26,92,10,9
90,51.51183,-0.18692,4,1,1,30,11,98,10,10
100,51.5157,-0.1893,2,1.5,1,90,5,96,10,9
180,51.49767,-0.08586,4,1,2,1,121,96,10,10
50,51.3613,-0.14924,2,1,1,1,239,98,10,10
42,51.54338,0.01102,2,1,1,2,43,96,9,9
550,51.5128,-0.13537,4,2,2,4,1,100,10,10
40,51.50075,-0.24379,2,1.5,1,1,28,91,10,10
88,51.47048,-0.01169,2,1,1,1,29,92,9,9
25,51.45121,-0.36941,1,1,1,2,23,93,9,10
69,51.49686,-0.04845,2,1,1,3,89,97,10,10
118,51.46358,-0.07108,6,2.5,3,14,2,100,10,10
163,51.45936,-0.19685,1,2.5,2,6,25,96,9,10
450,51.54715,-0.10649,6,2.5,3,4,46,98,10,10
45,51.56446,-0.12056,1,2,1,2,1,100,10,10
139,51.49588,-0.10137,5,1,2,5,119,88,9,9
68,51.43719,-0.1241,5,1,1,3,12,84,9,9
60,51.5395,-0.18325,2,1,2,4,7,100,10,9
140,51.48376,-0.09184,4,2,2,5,161,97,10,10
150,51.53207,-0.09669,2,1,1,7,1,100,10,10
95,51.45168,-0.18998,2,1,2,3,56,90,9,9
75,51.48468,-0.0947,2,1,1,6,17,95,9,9
44,51.49154,-0.23652,2,1.5,1,2,529,94,10,9
415,51.47199,-0.1185,8,3.5,5,3,40,97,9,9
50,51.54294,-0.16982,2,1.5,1,2,69,98,10,10
75,51.58177,-0.19932,4,1,1,3,10,98,9,10
40,51.51466,-0.27874,2,2,1,1,249,93,9,10
35,51.58887,-0.34809,2,1,1,5,11,91,9,10
130,51.49454,-0.16872,3,1,1,5,67,94,10,9
43,51.49061,-0.23822,2,1.5,1,2,394,95,9,10
33,51.49157,-0.23815,2,1.5,1,2,492,95,10,10
48,51.55129,-0.13903,2,1.5,1,6,179,93,10,9
28,51.49201,-0.23819,3,1.5,1,2,438,93,10,10
250,51.49835,-0.22648,6,1,2,3,7,89,9,9
30,51.55411,-0.04185,2,1,1,14,16,96,9,9
42,51.51607,-0.02263,2,1,1,1,558,98,9,10
34,51.46812,-0.15829,1,2.5,1,3,48,92,9,9
79,51.48622,-0.12489,3,1,1,4,64,97,10,9
113,51.49497,-0.19432,4,1,1,3,5,100,10,9
235,51.48245,-0.18436,4,2,2,4,13,89,9,9
35,51.51466,-0.27874,2,1,1,1,137,93,9,10
68,51.36913,-0.09602,2,1,1,4,3,73,10,9
146,51.60189,-0.11494,6,2,4,7,1,100,10,10
25,51.45116,-0.37098,1,1.5,1,1,9,93,10,10
45,51.52773,0.02233,2,1.5,1,2,5,100,10,10
35,51.50029,-0.11378,1,1.5,1,5,253,92,10,9
80,51.49945,-0.2423,3,1,1,4,33,92,9,9
200,51.49528,-0.19379,4,2,2,2,34,95,10,9
50,51.46848,-0.07377,2,2,1,1,17,99,10,9
40,51.46215,-0.10999,2,2,1,3,104,92,9,9
325,51.50938,0.02477,5,2,2,3,16,99,10,10
25,51.45802,-0.19784,1,1,1,1,1,80,8,10
43,51.46043,-0.09677,2,1,1,3,16,98,10,10
110,51.47526,-0.18428,2,1,1,5,45,96,9,10
33,51.42833,-0.32759,1,1,1,2,74,99,10,10
125,51.55288,-0.08393,4,1,2,5,50,93,10,9
260,51.46141,-0.2083,5,2.5,3,4,4,100,10,10
50,51.54267,-0.14207,2,1,3,3,227,94,10,10
35,51.56482,-0.08035,1,1,1,2,77,99,10,10
90,51.46598,-0.26361,4,2.5,2,2,3,100,10,10
40,51.50019,-0.22024,2,1,1,2,235,92,10,9
40,51.50244,-0.21964,2,1,1,2,306,92,10,9
275,51.47979,-0.26793,5,2,3,3,38,98,9,9
40,51.50083,-0.21894,2,1,1,2,278,91,10,9
49,51.50053,-0.21721,1,1,1,2,238,97,10,10
110,51.55845,-0.16472,2,1,1,5,1,100,10,10
185,51.61169,-0.12841,6,1.5,3,3,8,93,10,9
362,51.55182,-0.16648,8,2,3,3,2,100,10,10
140,51.52232,-0.10893,2,1.5,1,3,38,93,9,9
160,51.52248,-0.22637,4,2,2,5,20,99,9,9
85,51.52741,-0.1083,2,1,1,1,197,94,10,9
80,51.55232,-0.12084,4,1,1,2,2,100,10,10
95,51.54647,-0.14083,3,1.5,1,2,9,96,10,10
45,51.458,-0.18503,2,1,1,1,80,99,10,10
50,51.46789,-0.05073,2,1,1,3,1,60,8,8
157,51.53163,-0.22145,6,3,3,5,8,98,9,9
145,51.49148,-0.19059,2,1,1,6,16,99,10,10
145,51.4873,-0.16241,2,1,1,4,14,100,10,10
100,51.52331,-0.20772,6,1.5,3,4,107,97,9,9
50,51.52072,-0.13651,1,1,1,330,4,100,10,10
58,51.459,-0.30234,2,1,1,2,31,80,10,8
50,51.54018,-0.06182,2,1,1,14,7,91,10,9
60,51.45174,-0.11928,2,2.5,1,2,191,98,10,10
139,51.4766,-0.20676,6,2.5,2,5,93,91,10,9
45,51.50807,-0.0681,2,1,1,1,75,97,10,9
80,51.56543,-0.19708,2,1,1,6,15,97,10,9
35,51.51466,-0.27874,5,2,1,1,87,94,9,9
190,51.55051,-0.06354,5,2,3,14,6,84,10,10
99,51.52511,-0.17505,3,1,1,2,25,95,9,9
55,51.53316,-0.02001,2,1,1,3,11,93,8,10
45,51.54082,-0.09696,2,1,1,2,165,95,10,10
65,51.59267,-0.03747,2,1,1,3,44,95,9,9
61,51.48942,-0.03121,2,1,1,2,29,93,9,9
65,51.55729,-0.05504,2,1,1,200,3,87,9,9
80,51.55031,-0.065,2,1,1,6,25,95,10,10
113,51.50827,-0.12893,2,1,1,2,333,96,10,10
59,51.46634,-0.1092,3,1,1,4,10,82,9,8
134,51.59749,0.0323,7,3,4,7,11,96,9,10
52,51.42283,-0.11378,2,1,1,2,83,96,9,10
100,51.44986,-0.12438,4,1.5,3,3,5,100,9,9
220,51.47773,-0.12221,4,1,2,4,43,99,9,10
25,51.4738,-0.1771,2,1,1,1,2,100,10,10
30,51.58456,-0.22521,1,1.5,1,2,72,98,10,10
31,51.57015,-0.26226,2,1,1,2,23,95,10,10
55,51.51104,-0.04479,1,1,1,2,7,91,9,9
35,51.47575,-0.10201,2,1,1,3,7,89,10,9
80,51.52572,-0.1931,2,1,1,1,18,91,10,10
145,51.46409,-0.04364,6,1,3,5,11,98,10,10
18,51.48525,0.11807,1,1,1,3,19,95,9,10
57,51.48768,0.00174,2,1.5,1,1,108,93,10,10
46,51.5397,-0.24619,2,1,1,2,36,99,9,10
55,51.45906,-0.18612,2,1,1,1,35,99,10,10
58,51.50629,-0.23406,2,1,1,2,282,99,10,10
99,51.52395,-0.1412,2,1,1,6,91,95,10,9
140,51.56378,-0.12156,5,2,3,5,6,80,8,8
119,51.50436,-0.05716,4,1,1,1,46,90,9,9
68,51.53627,-0.03006,4,1,2,1,9,98,9,10
55,51.50475,-0.32635,2,1,1,2,67,99,9,10
45,51.47077,-0.10634,1,2,1,4,5,92,10,10
55,51.50346,-0.10483,2,1,1,2,152,90,10,9
55,51.54411,-0.0695,2,1,1,1,154,96,10,10
150,51.40559,0.01273,4,2,2,7,34,99,10,10
75,51.49009,-0.24371,3,1,1,5,157,96,10,10
93,51.54842,-0.04689,4,2,2,3,5,96,9,10
75,51.50798,-0.0641,2,1,1,2,91,95,9,10
139,51.52661,-0.33616,6,2.5,4,7,3,87,7,7
130,51.5155,-0.20762,2,1,2,5,29,97,10,9
47,51.54903,-0.10398,2,2,1,3,43,96,10,10
75,51.51577,-0.12346,2,1.5,1,1,257,98,10,10
100,51.48945,-0.20642,4,1,2,2,31,94,10,9
150,51.49054,-0.20737,4,1,1,3,9,98,10,9
162,51.51492,-0.17484,4,1,2,4,77,96,10,9
199,51.56492,-0.13279,9,2,4,5,39,98,10,10
56,51.56616,-0.13491,2,0,1,2,45,99,10,10
100,51.54375,-0.11374,3,1.5,1,3,49,95,9,9
100,51.47966,-0.21584,2,1,1,60,20,96,9,9
249,51.5548,-0.0586,5,2,3,14,37,99,10,10
112,51.53564,-0.14308,3,1,2,7,12,100,10,9
120,51.5195,-0.05381,5,1,2,2,10,80,9,8
33,51.4751,-0.0107,2,1.5,1,2,438,99,10,10
69,51.50514,-0.30872,2,2,1,2,54,99,10,10
150,51.55515,-0.10673,2,1,1,2,2,90,10,10
100,51.55928,-0.10256,6,2.5,4,5,5,100,10,9
45,51.48382,-0.1978,1,1,1,2,46,87,10,9
102,51.53105,-0.11301,4,1,1,2,207,92,10,9
94,51.53157,-0.06112,3,1,2,2,37,97,10,9
60,51.45214,-0.1161,2,1,1,2,21,92,10,9
48,51.56046,-0.10189,2,1.5,1,2,58,98,10,10
275,51.41208,-0.20249,6,2,4,5,8,100,10,9
95,51.46384,-0.06574,4,1,2,2,23,87,9,9
35,51.58343,-0.04176,1,1,1,6,4,100,10,10
35,51.53605,-0.05564,2,1,1,2,47,98,10,10
131,51.47636,-0.01543,4,1,2,3,231,99,10,10
105,51.51193,-0.18785,4,1,1,3,126,94,10,9
42,51.5163,-0.18711,1,2.5,1,1,225,95,10,9
50,51.53093,-0.04422,1,1,1,2,34,98,9,10
120,51.53545,-0.08942,2,1,1,75,17,96,9,9
150,51.54337,-0.06514,4,1,2,5,24,99,10,10
329,51.5303,-0.05681,8,2,4,2,122,98,10,10
54,51.53996,-0.1898,1,1,1,2,9,100,10,10
290,51.46111,-0.09699,6,2,4,2,4,95,9,9
70,51.50981,-0.12875,1,1,1,4,129,98,10,10
170,51.51889,-0.16529,4,1,1,2,53,82,9,8
61,51.49987,-0.10303,2,1,1,2,140,96,10,10
175,51.55539,-0.04375,8,2,5,6,9,100,10,10
140,51.4897,-0.13915,2,1,1,5,29,100,10,10
49,51.55621,-0.14068,2,2,1,90,19,90,10,9
50,51.54065,-0.211,2,1,1,2,15,99,10,10
300,51.53259,-0.11852,3,1,1,2,1,60,10,6
21,51.49426,-0.02489,2,1,1,1,23,99,10,10
100,51.52065,-0.20935,4,1,2,3,6,97,10,10
110,51.52386,-0.08666,2,1,1,12,39,98,10,9
80,51.46703,-0.13422,1,1.5,1,1,6,97,10,10
105,51.52296,-0.09461,2,1,2,6,3,100,10,10
207,51.46545,-0.29958,5,1,3,4,5,96,10,10
40,51.46245,-0.26929,2,1,1,2,76,97,10,10
295,51.49623,-0.17919,4,1,2,10,37,97,10,9
95,51.54857,-0.17011,2,1,2,12,3,100,10,10
50,51.49179,-0.08888,2,1,1,1,41,96,8,9
287,51.54974,-0.18328,5,2.5,3,3,78,97,9,10
100,51.52984,-0.09291,2,1,1,3,6,97,9,9
87,51.61137,-0.18205,3,1,1,3,24,93,9,9
43,51.5843,-0.03555,2,1,1,2,46,91,9,9
63,51.45731,-0.21728,2,1,1,2,8,98,10,9
60,51.35922,-0.16416,7,2,3,2,233,99,10,10
40,51.46245,-0.26929,2,1,1,2,38,95,10,10
57,51.48179,-0.21069,2,1,1,1,2,80,8,9
49,51.47205,-0.1838,1,1,1,1,22,95,10,9
49,51.55948,-0.10106,2,1,1,2,229,92,9,9
96,51.48248,-0.09538,4,1,2,3,22,95,9,10
95,51.50156,-0.21719,2,1,1,7,10,94,9,9
126,51.51709,-0.19528,2,1.5,1,3,5,96,10,10
195,51.51447,-0.12822,2,1,1,5,14,100,10,10
180,51.4688,-0.14155,5,3,3,5,5,96,10,10
40,51.54871,-0.08374,2,1,1,1,1,100,10,10
76,51.47486,0.17976,6,1.5,3,2,94,88,8,9
100,51.41683,-0.06876,2,2.5,1,2,14,100,10,10
250,51.50816,-0.1966,6,1,3,3,45,91,10,9
94,51.52016,-0.17516,2,1,1,1,1,100,10,10
48,51.49258,-0.0958,2,1,1,1,169,93,10,10
85,51.49968,-0.21227,2,1,1,5,4,100,9,10
30,51.41464,-0.07194,2,2.5,1,3,46,97,9,10
107,51.56354,-0.06105,2,1,1,3,10,91,10,10
114,51.48881,-0.14315,4,1,1,1,83,90,9,9
160,51.48771,-0.17814,4,1,2,14,47,98,10,10
170,51.48271,-0.25601,6,1.5,3,7,12,92,9,10
45,51.43636,-0.10344,2,1,1,2,70,96,10,10
150,51.51555,-0.2468,6,1,2,2,75,93,9,9
211,51.54545,-0.10481,2,1,1,3,11,86,9,9
53,51.45588,-0.05099,2,1,1,1,63,99,9,10
58,51.54773,-0.11982,4,1,2,30,15,91,10,9
145,51.50258,-0.08684,2,1,1,4,174,99,10,10
49,51.52338,-0.06961,2,1,1,2,3,93,10,9
115,51.46822,-0.08488,5,2,2,7,2,90,9,10
60,51.54493,-0.06421,1,1,1,3,1,100,10,8
70,51.49768,-0.10452,2,1,2,60,14,94,10,9
180,51.54046,-0.10019,7,2,4,3,7,97,10,9
83,51.44803,-0.12383,4,2,2,5,13,97,8,9
116,51.48654,0.00277,5,1,2,2,319,96,10,9
116,51.49967,-0.11155,3,1,1,2,308,94,10,9
36,51.51486,-0.3393,6,1,2,1,27,97,9,10
67,51.51164,-0.22717,5,1,1,1,27,90,9,9
98,51.52465,-0.20908,4,1,1,3,56,93,9,9
25,51.56338,-0.11855,2,1,1,4,104,91,9,9
130,51.51366,-0.12457,2,1,1,3,65,90,10,9
70,51.5474,-0.086,3,1,1,2,14,84,8,9
106,51.5599,-0.13499,4,1,2,2,115,97,9,10
90,51.49188,-0.09446,4,1,2,1,49,87,9,9
70,51.49746,-0.21887,2,1,1,7,41,94,9,9
49,51.50506,-0.26671,1,1,1,4,8,98,10,10
205,51.55401,-0.15672,7,2,4,7,6,100,10,10
169,51.49782,-0.22806,6,1,2,1,52,83,9,8
104,51.54272,-0.1719,4,1,1,14,6,92,9,9
102,51.49549,-0.21017,2,1,1,3,53,97,9,10
82,51.52416,-0.20536,2,1,1,2,43,96,9,9
200,51.52433,-0.08017,4,1,2,4,64,98,10,10
95,51.44772,-0.12714,6,1.5,4,6,4,90,10,10
75,51.44924,-0.10422,2,1,1,2,54,97,10,9
80,51.54654,-0.11007,2,1,1,7,14,90,10,9
170,51.56084,-0.07642,6,2,4,5,4,95,10,10
78,51.55951,-0.28036,2,1,1,1,21,93,10,9
26,51.56447,-0.00102,1,1,1,4,14,94,9,9
99,51.53406,-0.13258,4,1,2,2,24,98,10,10
125,51.59195,-0.01654,8,2,3,5,26,92,9,9
36,51.48649,-0.19128,1,1,1,1,43,99,10,10
108,51.59952,-0.10758,6,2,3,3,8,94,9,10
150,51.47214,-0.2106,4,1,2,2,2,90,10,9
28,51.52718,-0.05958,2,1,1,1,15,92,10,9
40,51.49117,-0.1914,1,1,1,90,8,93,10,10
140,51.50001,-0.01718,3,1.5,1,3,24,94,10,9
39,51.5098,-0.28289,2,1,1,2,146,95,9,10
142,51.51698,-0.17772,4,1,1,4,69,88,9,9
39,51.50959,-0.28118,2,1,1,2,188,98,10,10
36,51.56367,-0.1285,1,1,1,35,8,90,10,10
132,51.48357,-0.17043,4,1,2,30,29,92,10,9
100,51.52621,-0.11606,2,1,1,5,26,95,10,10
175,51.565,-0.09869,4,2,2,3,16,99,10,10
41,51.48053,-0.16648,2,1,1,1,185,96,10,10
70,51.53712,-0.07922,2,1,1,4,179,96,10,10
27,51.41907,-0.16006,1,1,1,4,11,93,8,9
150,51.4563,-0.14335,4,1,2,5,28,100,10,10
30,51.56464,-0.04927,1,1,1,1,7,100,9,10
109,51.55444,-0.19329,3,1,1,1,47,95,9,9
140,51.57076,-0.1355,6,3.5,4,7,4,100,10,10
80,51.53304,-0.08735,3,1,1,3,73,90,9,9
375,51.51318,-0.12562,3,2,1,4,68,98,10,10
264,51.54197,-0.131,3,1.5,1,4,319,90,9,9
180,51.46339,-0.17734,5,1,3,7,49,94,9,9
59,51.54712,-0.09023,3,1,1,5,47,96,9,9
99,51.47982,-0.19661,2,1,1,2,13,96,10,10
264,51.54467,-0.13205,6,2,5,2,22,99,10,10
30,51.57534,-0.03318,1,1,1,2,101,98,9,10
30,51.51858,-0.06768,2,1,1,3,5,84,9,9
100,51.55117,-0.1523,4,1,3,3,3,100,9,10
49,51.51599,-0.0666,2,1,1,5,85,86,10,9
50,51.55269,-0.09532,2,2,1,2,96,96,10,10
30,51.42153,-0.05542,1,1,1,3,21,95,10,10
85,51.51993,-0.25985,7,2,3,2,228,90,9,9
150,51.40856,-0.29072,6,3,3,2,11,98,9,10
105,51.44257,-0.04154,4,1.5,3,5,5,80,10,8
140,51.52757,-0.20442,5,1,2,4,36,100,10,10
33,51.48798,-0.07467,1,1,1,20,14,98,10,10
90,51.54614,-0.18431,2,1,1,5,6,97,10,9
36,51.46015,0.09271,1,1,1,1,1,100,10,10
39,51.50998,-0.28194,2,1,1,2,135,97,10,10
85,51.5809,-0.12165,10,2.5,3,6,7,97,9,10
100,51.6412,-0.16567,5,2.5,3,2,15,97,10,10
137,51.53567,-0.20378,6,1,2,3,54,93,10,9
99,51.49718,-0.2144,4,1,1,4,2,100,10,10
395,51.51859,-0.15133,4,2,2,3,70,97,10,9
70,51.51411,-0.18095,2,1.5,1,1,57,95,10,10
135,51.51766,-0.20085,3,1.5,2,7,9,91,10,9
139,51.541,-0.02249,4,1,2,2,42,97,10,9
45,51.51611,-0.21582,2,1,1,1,5,90,9,9
175,51.53409,-0.22363,6,2.5,3,3,7,83,9,8
50,51.55022,-0.13867,2,1.5,1,6,151,95,10,9
150,51.54463,-0.1276,1,1,1,5,12,89,8,9
100,51.461,-0.29229,2,1,1,7,162,96,10,9
139,51.50114,-0.22903,4,1,2,2,3,100,9,10
80,51.55303,-0.28772,4,1,2,5,6,97,10,10
80,51.55758,-0.08815,4,1,2,4,4,90,10,10
50,51.56636,-0.12863,2,1.5,1,1,12,93,9,9
128,51.53395,-0.14066,2,1,1,5,204,98,10,10
28,51.58811,-0.03775,2,1,1,1,12,100,9,10
29,51.52344,-0.46178,2,1,1,1,103,95,10,10
200,51.59739,-0.23378,6,2,2,5,1,60,4,6
55,51.56077,-0.14603,3,1,1,1,4,90,10,9
100,51.4868,-0.20357,4,1,1,9,8,100,10,10
100,51.4619,-0.1169,4,1,1,16,96,84,10,9
300,51.51467,-0.16914,2,2,1,1,2,90,10,9
29,51.50831,-0.01971,2,1,1,2,6,90,8,9
30,51.45221,-0.34834,1,1,1,2,122,99,10,10
31,51.45152,-0.34931,1,1,1,2,90,99,10,10
80,51.55233,-0.12476,2,1,1,3,8,77,9,8
82,51.55072,-0.11977,2,2,2,3,3,100,10,10
75,51.55177,-0.06242,2,2,1,1,3,100,10,10
80,51.52842,-0.06319,3,1.5,2,10,3,100,10,10
90,51.52008,-0.06288,2,1,1,3,57,97,9,10
90,51.54526,-0.1907,2,1.5,1,15,20,98,10,10
60,51.45592,-0.13478,1,1,1,1,43,94,10,10
50,51.46255,-0.21506,6,2,1,3,156,97,10,9
39,51.50954,-0.283,2,1,1,2,76,97,10,10
30,51.38164,-0.08106,2,1,1,1,30,96,10,10
95,51.50655,-0.30413,2,1,1,4,7,100,10,10
90,51.52379,-0.08494,2,1,1,2,7,91,10,9
75,51.5347,-0.03424,2,1,1,14,1,100,10,10
55,51.53079,-0.09146,3,1,1,1,9,89,9,9
50,51.45017,-0.21457,2,1,1,1,29,87,9,9
50,51.56279,-0.09938,4,1,2,7,2,100,10,10
37,51.48685,-0.01364,2,2,1,1,54,82,9,8
24,51.41746,-0.12448,3,1.5,1,3,108,94,9,9
60,51.56337,-0.09328,4,1,2,7,1,100,10,10
75,51.46562,-0.04066,4,1,2,4,3,93,9,9
65,51.52345,-0.06401,2,1,1,1,1,89,10,6
50,51.51579,-0.21182,2,1.5,2,1,235,91,10,9
32,51.41633,-0.15555,2,1,1,3,10,93,8,9
279,51.49206,-0.1982,6,2.5,3,4,14,99,10,10
160,51.52588,-0.12692,4,1,1,3,99,95,10,9
100,51.45578,-0.06947,4,1,2,3,1,80,6,8
35,51.58279,0.00048,1,1,1,90,2,90,8,8
189,51.47709,-0.10683,5,1,2,6,19,100,9,10
40,51.4495,-0.13282,2,1,1,1,28,98,9,10
425,51.49719,-0.10443,7,2,4,4,62,95,9,9
36,51.46163,-0.12678,2,1,1,3,109,96,9,10
32,51.52184,-0.03115,2,1.5,1,1,253,94,9,9
145,51.47533,-0.09451,3,1,1,2,7,100,10,10
175,51.51245,-0.20336,4,1,2,7,26,96,10,10
190,51.48229,-0.26286,6,3,3,7,16,96,10,9
30,51.55416,-0.06681,1,1,1,12,15,95,9,9
120,51.54559,-0.08243,2,1,1,3,71,99,10,10
39,51.50875,-0.28108,2,1,1,2,107,96,10,10
30,51.45146,0.01624,2,1.5,1,2,67,92,9,9
31,51.60088,-0.24929,2,1,1,1,5,96,9,10
46,51.46404,-0.02917,2,1.5,1,14,107,95,9,10
30,51.58293,0.20105,1,1,1,1,16,95,10,10
220,51.51883,-0.15222,2,1,1,3,45,96,10,10
100,51.53326,-0.16748,4,1,2,2,40,87,9,9
45,51.58394,-0.04263,2,1,1,4,4,90,9,9
120,51.55773,-0.09254,4,1.5,2,18,3,93,9,9
89,51.51448,-0.20716,3,1,1,4,45,96,10,9
288,51.51277,-0.19208,3,1,1,4,15,95,10,9
100,51.46659,-0.14482,6,1.5,3,4,33,97,9,9
100,51.47078,-0.12759,2,1.5,1,2,8,93,10,9
95,51.47734,-0.10647,2,1,1,2,35,93,9,9
108,51.52405,-0.10508,2,1,1,2,28,92,10,9
24,51.33235,-0.08918,1,1,1,1,13,94,10,10
195,51.54508,-0.13688,4,1,2,2,6,87,9,10
72,51.47259,-0.18588,5,1,2,3,3,100,9,9
32,51.4598,-0.11512,1,1,1,2,153,93,10,10
83,51.45375,-0.11178,2,1,1,5,12,93,9,9
35,51.46994,-0.27981,1,1,1,1,1,100,10,10
34,51.52284,-0.25383,2,2,1,2,232,96,9,10
52,51.55563,-0.13347,2,2,1,3,7,89,9,8
46,51.48577,-0.21409,2,1,1,3,62,95,9,9
75,51.4672,-0.19016,2,1,1,7,1,100,10,10
49,51.47114,-0.06318,4,1,1,3,11,94,9,9
250,51.47877,-0.20991,6,2,3,2,163,92,9,9
116,51.54383,-0.17284,3,1,1,3,25,96,10,10
40,51.5826,-0.22351,1,2,1,2,11,88,10,8
80,51.57089,-0.11243,4,1,2,2,4,100,9,10
55,51.57601,-0.08301,2,1,1,10,27,95,10,9
83,51.54448,-0.20286,4,1,2,6,6,90,9,10
58,51.44487,-0.20598,2,1,1,1,76,95,10,10
95,51.58009,-0.11895,2,1,1,5,39,97,10,9
129,51.50898,-0.0549,6,1,3,2,3,93,9,9
135,51.55405,-0.04844,6,1.5,3,3,37,98,9,10
72,51.54433,-0.13876,2,1,1,1,11,100,10,10
50,51.41302,-0.27545,2,1,1,1,3,80,10,10
50,51.58084,-0.34609,1,1,1,1,4,80,9,9
199,51.5161,-0.19147,4,2,2,3,23,86,9,8
125,51.48825,-0.21123,6,1,2,2,138,94,10,9
150,51.44247,-0.21907,4,1,2,7,4,100,10,9
67,51.57489,-0.19978,4,1,1,1,11,84,8,8
26,51.5578,-0.11875,2,1,1,5,3,100,9,10
29,51.33011,-0.09022,1,1,1,1,1,100,10,10
122,51.58815,-0.10831,5,1,3,4,11,98,9,10
300,51.46253,-0.1524,7,4.5,4,5,33,99,10,9
120,51.54157,-0.04825,5,1.5,3,3,16,94,9,10
120,51.4877,-0.14772,4,1,1,1,10,80,10,8
60,51.44887,-0.1203,2,1,1,2,52,93,9,9
26,51.46138,-0.00192,2,1,1,4,145,91,9,10
49,51.54556,-0.06341,2,1,1,1,38,94,9,9
80,51.59784,-0.11852,2,1,1,1,1,80,8,8
25,51.54045,-0.20039,1,1,1,21,19,92,9,10
79,51.48031,-0.11439,3,1,2,4,25,89,9,9
30,51.48612,-0.04148,2,1.5,1,2,25,86,8,9
46,51.47878,0.01188,1,1.5,1,1,64,98,10,10
85,51.53548,-0.05871,2,1,1,3,23,95,10,10
105,51.48031,-0.18361,2,1,1,10,13,97,9,9
30,51.49216,-0.23101,2,1.5,1,2,271,93,10,9
225,51.55139,-0.10553,6,2,3,6,13,98,10,10
65,51.53813,-0.05385,6,1,3,1,1,100,10,10
113,51.53873,-0.10454,1,1,1,1,2,90,10,9
130,51.50075,-0.24614,8,2.5,3,7,1,100,10,10
220,51.51654,-0.07345,5,1,1,89,17,80,8,8
39,51.48341,-0.20502,2,1,1,1,344,91,10,9
138,51.49098,-0.20074,4,1,1,2,78,93,10,9
329,51.53595,-0.05233,9,2.5,5,2,103,99,10,10
29,51.63077,-0.13967,2,1,1,4,104,96,9,10
25,51.42998,-0.11459,1,2,1,1,23,93,9,10
57,51.55722,-0.06253,4,1,2,5,5,92,9,10
22,51.51746,0.01292,2,1,1,2,2,90,8,10
75,51.45826,-0.31785,2,1,1,2,50,94,10,10
149,51.55398,-0.10882,4,1,2,2,15,100,9,10
170,51.4875,-0.18684,4,2,2,4,10,100,10,10
355,51.50374,-0.09622,4,2,2,4,85,99,10,9
48,51.46853,-0.25519,1,1,1,3,29,100,10,10
65,51.45053,-0.2064,3,1,1,1,76,98,10,10
120,51.50035,-0.1054,2,1,1,5,18,99,10,9
99,51.59377,-0.23358,4,2,2,29,94,89,9,9
80,51.46291,-0.16658,2,1,1,8,10,98,10,10
50,51.48421,-0.02315,2,2,1,2,144,97,9,10
85,51.47652,-0.16675,2,1,1,2,142,94,10,10
57,51.5243,-0.06939,2,1.5,1,21,11,95,10,9
67,51.54779,-0.13776,2,1,1,2,31,99,10,10
267,51.54838,-0.17277,2,1.5,1,2,1,100,10,10
45,51.58788,-0.19979,1,1,1,2,69,99,10,10
40,51.52602,-0.02247,2,1,1,1,3,67,6,7
100,51.51766,-0.06936,4,1,1,1,47,98,9,9
325,51.52245,-0.11424,8,2,4,2,29,94,9,9
50,51.5682,-0.09723,2,1,1,2,1,100,10,10
30,51.50341,-0.10789,2,1,1,4,1,71,10,6
120,51.50149,-0.32002,6,1,2,5,52,98,10,10
80,51.52925,-0.01002,4,1,1,2,37,99,10,10
169,51.48988,-0.11534,6,1,2,2,163,89,10,9
60,51.55456,-0.13876,2,1,1,5,51,93,9,9
95,51.47278,-0.18686,5,1,2,3,18,96,9,9
98,51.48848,-0.20829,3,1,1,4,80,93,9,9
129,51.45742,-0.12229,4,1,2,20,5,100,10,10
129,51.49502,-0.17764,2,1,1,6,5,96,10,9
205,51.55046,-0.06801,5,1,2,2,68,96,10,10
173,51.49713,-0.16585,6,1,2,2,71,92,10,9
40,51.54616,-0.12904,1,1,1,8,65,98,10,10
33,51.51495,0.02803,2,1.5,1,5,19,86,9,8
35,51.44888,-0.18338,1,1,1,1,13,94,9,9
